Date,Open,High,Low,Adj Close,Volume,Close
2023-04-06,276.5380139180881,277.9441394125869,274.6631799254231,276.0693054199219,7433278,276.0693054199219
2023-04-07,275.6005859375,277.9441283349277,274.1944604990434,275.6005859375,3628003,275.6005859375
2023-04-10,275.60057745464775,277.47541131488344,275.60057745464775,276.5379943847656,2560007,276.5379943847656
2023-04-11,277.9441163946554,281.2250756101066,276.06928255725467,280.28765869140625,5443239,280.28765869140625
2023-04-12,283.0999291705926,283.56863766259687,278.41284425054965,279.8189697265625,4200460,279.8189697265625
2023-04-13,281.22507815749793,282.16249508468957,278.88153583951873,281.69378662109375,4972576,281.69378662109375
2023-04-14,284.5060700869901,303.2544107846501,284.5060700869901,294.8176574707031,21236434,294.8176574707031
2023-04-17,295.755036187941,295.755036187941,288.7244093371976,290.5992431640625,7726543,290.5992431640625
2023-04-18,293.4114999166349,293.4114999166349,287.7869983207889,288.2557067871094,5263244,288.2557067871094
2023-04-19,288.7244631303703,291.06800585058437,285.4435033220706,286.38092041015625,6237353,286.38092041015625
2023-04-20,290.5992885670499,291.06799709699675,285.91220326758133,287.3183288574219,5342084,287.3183288574219
2023-04-21,286.8495737207998,289.1931159897606,282.16248918287823,284.0373229980469,7219844,284.0373229980469
2023-04-24,281.2250916031766,283.5686340332031,279.3502576591555,283.5686340332031,3290742,283.5686340332031
2023-04-25,284.974791863952,286.8496260209517,277.0067466967034,278.4128723144531,7131432,278.4128723144531
2023-04-26,278.41283681441325,278.41283681441325,271.85091810161566,275.6005859375,9896004,275.6005859375
2023-04-27,276.5380053834867,280.28767325309326,275.60058841608503,277.0067138671875,5536886,277.0067138671875
2023-04-28,280.28768066406246,281.22509765625,277.00672119140626,281.22509765625,7383326,281.22509765625
2023-05-02,283.0999489598626,284.03736600939857,276.53802961311084,279.35028076171875,9648194,279.35028076171875
2023-05-03,281.2250952025754,281.6938036945797,278.41284425054965,279.8189697265625,3013501,279.8189697265625
2023-05-04,280.7563855522557,286.38088743310226,280.2876770621852,284.9747619628906,5665304,284.9747619628906
2023-05-05,282.16248918287823,284.506031451839,280.2876553677096,284.0373229980469,3949886,284.0373229980469
2023-05-08,284.97479477802784,287.3183374982419,283.0999606018566,286.38092041015625,4068301,286.38092041015625
2023-05-09,286.38088743310226,287.7870129033139,284.0373449827495,284.9747619628906,3139744,284.9747619628906
2023-05-10,287.7870190875052,287.7870190875052,281.22510008550995,282.6312255859375,3308589,282.6312255859375
2023-05-11,281.2251235499526,282.6312491677024,277.9441637752032,278.4128723144531,3465093,278.4128723144531
2023-05-12,277.4754357602416,279.35026978564866,274.66318472213106,278.8815612792969,4834059,278.8815612792969
2023-05-15,276.5379935215396,283.5686204754771,276.5379935215396,281.69378662109375,4156945,281.69378662109375
