Date,Open,High,Low,Adj Close,Volume,Close
2023-04-06,93.78570788839589,94.68317877728006,92.43950155506963,92.88823699951172,39046856,92.88823699951172
2023-04-07,93.33697746795357,93.33697746795357,92.43950653076172,92.43950653076172,11565207,92.43950653076172
2023-04-10,92.43950653076172,93.33697746795357,92.43950653076172,92.43950653076172,12404976,92.43950653076172
2023-04-11,92.88823699951172,93.3369724439538,92.43950155506963,92.88823699951172,29073959,92.88823699951172
2023-04-12,92.88823934415491,92.88823934415491,91.99076843261719,91.99076843261719,20279457,91.99076843261719
2023-04-13,91.99077106216579,92.88824199935765,91.99077106216579,92.43950653076172,22784420,92.43950653076172
2023-04-14,93.33697013307416,93.78570556640625,92.43949926640998,93.78570556640625,25584829,93.78570556640625
2023-04-17,93.78570288878221,93.78570288878221,92.88823204774123,93.33696746826172,15274691,93.33696746826172
2023-04-18,93.33697013307416,93.78570556640625,92.88823469974207,93.78570556640625,16042798,93.78570556640625
2023-04-19,93.78570288878221,93.78570288878221,92.88823204774123,93.33696746826172,18734037,93.33696746826172
2023-04-20,92.88823469974207,93.78570556640625,92.88823469974207,93.78570556640625,19680444,93.78570556640625
2023-04-21,94.2344383093027,94.68317372982318,93.33696746826172,93.33696746826172,32735172,93.33696746826172
2023-04-24,93.3369724439538,93.78570788839589,92.88823699951172,92.88823699951172,18393606,92.88823699951172
2023-04-25,92.88824199935765,93.33697746795357,92.43950653076172,92.43950653076172,26878363,92.43950653076172
2023-04-26,92.43950155506963,93.78570788839589,92.43950155506963,92.88823699951172,33983572,92.88823699951172
2023-04-27,92.88823699951172,93.3369724439538,92.43950155506963,92.88823699951172,16606395,92.88823699951172
2023-04-28,93.33697013307416,93.78570556640625,92.88823469974207,93.78570556640625,19404553,93.78570556640625
2023-05-02,93.78571344771476,95.13191986083984,93.33697797667305,95.13191986083984,49934354,95.13191986083984
2023-05-03,94.68318176269531,95.13191722128629,94.23444630410434,94.68318176269531,26855259,94.68318176269531
2023-05-04,94.68317911057245,94.68317911057245,94.23444366455078,94.23444366455078,12735443,94.23444366455078
2023-05-05,94.23444366455078,94.68317911057245,93.78570821852911,94.23444366455078,12524881,94.23444366455078
2023-05-08,94.68317911057245,95.13191455659413,94.23444366455078,94.23444366455078,10197144,94.23444366455078
2023-05-09,94.23444398691956,96.0293857771466,93.7857085393628,95.58065032958984,40552496,95.58065032958984
2023-05-10,95.58065032958984,96.0293857771466,95.13191488203309,95.58065032958984,17406967,95.58065032958984
2023-05-11,95.58065000261578,96.02938544863746,94.23444366455078,94.23444366455078,21740140,94.23444366455078
2023-05-12,92.88823934415491,93.33697479992378,91.54203297684832,91.99076843261719,70640476,91.99076843261719
2023-05-15,91.9907657772887,92.43950122010475,91.54203033447266,91.54203033447266,28080940,91.54203033447266
