Date,Open,High,Low,Adj Close,Volume,Close
2023-04-06,627.8508130563682,630.2843433395325,609.1937475521092,610.8161010742188,8692104,610.8161010742188
2023-04-07,607.5714721679688,610.0050027641022,602.704410975702,607.5714721679688,4322843,607.5714721679688
2023-04-10,606.760249299823,608.3826029075766,599.4596580649321,601.8931884765625,5720960,601.8931884765625
2023-04-11,602.7043358535363,615.6831640818763,602.7043358535363,613.2496337890625,4506545,613.2496337890625
2023-04-12,613.2497165649736,616.4944240600264,610.0050090699208,614.8720703125,3537841,614.8720703125
2023-04-13,615.6832209472656,616.4943977864583,607.5714525553385,608.3826293945312,5072055,608.3826293945312
2023-04-14,611.6273147664606,614.8720220066009,605.1379002861798,606.76025390625,4358117,606.76025390625
2023-04-17,571.8796215407099,575.9355053814242,562.9566770911385,575.1243286132812,14011693,575.1243286132812
2023-04-18,569.4460740200309,570.2572507636492,555.6560693785202,558.089599609375,13970100,558.089599609375
2023-04-19,553.2226721643518,555.656202980324,547.54443359375,547.54443359375,10748670,547.54443359375
2023-04-20,536.1879352269166,554.8450040774749,536.1879352269166,545.9220581054688,9881462,545.9220581054688
2023-04-21,548.3555006902021,550.7890310187089,539.4325561523438,539.4325561523438,5084036,539.4325561523438
2023-04-24,537.810290996845,552.4114753678,537.810290996845,548.3555908203125,4674121,548.3555908203125
2023-04-25,549.9779054612379,549.9779054612379,527.2649536132812,527.2649536132812,8340199,527.2649536132812
2023-04-26,519.9642607655106,528.8872043979922,517.5307306839248,526.4536743164062,7111965,526.4536743164062
2023-04-27,530.5096695545577,541.0549687964678,529.6984926897953,536.9990844726562,4627385,536.9990844726562
2023-04-28,541.8660864808506,546.7331471378642,537.8102026000059,539.4325561523438,6381645,539.4325561523438
2023-05-02,530.5096162662421,545.9219751485947,530.5096162662421,544.2996215820312,6341076,544.2996215820312
2023-05-03,546.7331589642693,551.6002197265625,541.8660982019761,551.6002197265625,6487920,551.6002197265625
2023-05-04,546.7331495456353,546.7331495456353,540.2437353077049,541.8660888671875,5568985,541.8660888671875
2023-05-05,547.54443359375,549.9779644097222,545.1109027777777,547.54443359375,3164748,547.54443359375
2023-05-08,552.4114952256945,554.8450260416666,546.7332566550925,547.54443359375,2957572,547.54443359375
2023-05-09,552.41145556857,552.41145556857,546.7332174056038,549.166748046875,2163899,549.166748046875
2023-05-10,549.1666798848591,549.1666798848591,540.2437353077049,541.8660888671875,3766277,541.8660888671875
2023-05-11,540.2437353077049,546.7331495456353,538.6213817482223,541.8660888671875,3130043,541.8660888671875
2023-05-12,545.9220581054688,548.3555888251068,536.1879352269166,545.9220581054688,5100737,545.9220581054688
2023-05-15,548.3555125517004,553.2225733139935,545.9219821705537,551.6002197265625,3589435,551.6002197265625
2023-05-16,558.0896340762868,558.0896340762868,551.6002197265625,551.6002197265625,3763602,551.6002197265625
2023-05-17,551.6001831945712,558.9007738544993,549.1666529745951,555.6560668945312,7787494,555.6560668945312
2023-05-18,559.7121169224532,562.9568248466414,555.6562320172181,558.9009399414062,4371571,558.9009399414062
